Sample_ID,Control_327,Control_328,Control_330,DSS_334,DSS_339,DSS_treatedp,D_Control,D_DSS,D_RCE,D_RCE_plus_DSS,RCE_318,RCE_319,RCE_322,RCE_plus_DSS_301,RCE_plus_DSS_305,RCE_plus_DSS_313,Start
X758,1.25578,1.03711,0.0,0.0,0.488224,0.0,0.598444,0.9106479999999999,0.0,0.32228,0.0,0.0,0.0,0.563355,0.0,0.0,0.0
X759,17.6349,12.1819,8.218960000000001,0.0,0.0,0.0,11.937999999999999,0.0,11.7813,0.0,4.37918,3.87376,2.81885,0.0,0.0,0.0,12.3674
X760,2.83649,7.1261399999999995,1.44153,7.123639999999999,2.66819,0.0,6.665039999999999,1.4318600000000001,16.5726,0.636451,22.3164,2.4566,19.7201,4.057519999999999,1.5565799999999999,0.504216,10.2507
X761,3.87094,1.7441900000000001,1.09467,3.9921800000000003,1.6899099999999998,0.0,4.33006,0.0,13.7271,0.0,8.150789999999999,8.93197,5.22455,3.34111,2.09288,4.9672,5.69787
X762,1.16708,2.39246,1.0213,1.68317,6.21553,5.53554,8.98415,20.5102,35.1553,2.5946,12.335999999999999,11.7827,16.3957,12.8934,1.68366,0.0,6.78558
X763,0.0,0.0,0.0,0.0,0.0,0.8999219999999999,0.0,0.952109,0.0,0.942631,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X764,109.499,69.7069,50.3794,53.021,29.8591,44.0633,66.4695,72.946,92.3447,68.6737,89.3968,87.4908,55.8585,104.76799999999999,94.1126,72.8364,72.8369
X765,2.73853,2.0316,0.988124,0.0,1.45907,0.0,0.6412,2.6945,0.763352,0.916444,0.0,0.0,0.0,0.871658,0.0,0.0,0.0
X766,1.8246099999999998,1.30578,0.7584890000000001,0.0,0.0,0.0,0.457233,1.39899,0.511322,0.39021500000000003,0.0,0.0,0.0,0.648039,0.0,0.0,0.0
X767,0.0,0.0,0.0,3.2635400000000003,18.1721,0.0,0.0,4.08776,0.0,0.6062069999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X768,0.0,0.0,0.0,0.0,10.0307,0.0,0.0,1.51146,0.0,0.42666099999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X769,0.0,0.0,0.0,0.0,0.934002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X770,25.9761,12.8399,22.3079,134.359,68.852,60.7012,28.3059,67.3067,23.3885,86.4569,23.4352,56.9889,27.3624,95.5686,119.10799999999999,83.1066,25.7669
X771,0.0,0.0,0.0,0.0,9.34256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X772,2.43376,1.05895,0.886336,0.0,0.5239659999999999,0.0,0.687116,0.8342139999999999,0.611441,0.412475,0.0,0.448979,0.0,0.791669,0.0,0.0,0.0
X773,0.321838,0.0,0.0,0.9146629999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19055,1.0865799999999999,0.290635
X774,19.4368,9.22222,17.8207,77.8349,18.89,31.636,23.092,40.1012,19.0578,59.3822,21.3195,47.2176,24.316,80.2734,96.3161,62.4159,22.647
X775,55.2023,77.4837,60.6572,60.8992,15.761,28.1782,76.0226,57.1111,25.8823,82.2982,62.0036,55.424,26.3902,60.4726,141.039,42.4101,55.4569
X776,0.0,0.0,0.0,1.9024400000000001,0.973673,0.0,0.0,1.52116,0.0,0.0,0.0,0.0,0.0,3.6141300000000003,10.9663,0.0,1.8580299999999998
X777,25.3261,42.9393,29.3387,17.9803,4.23597,14.2626,43.4946,17.1553,7.33656,26.1477,20.9423,16.5293,7.484710000000001,15.8914,35.6334,17.8449,17.1438
X778,0.8586790000000001,0.0,2.28474,0.0,0.0,0.0,0.0,0.0,0.0,2.48522,0.0,1.51559,0.0,0.617857,1.01872,1.09673,0.727992
X779,2.1303400000000003,0.0,1.37154,0.0,1.4283,1.7730599999999999,0.0,0.0,0.0,2.85735,0.8183560000000001,2.35593,0.0,4.25293,16.4245,3.17066,1.7377799999999999
X780,1.6464900000000002,0.0,1.13709,0.0,1.35722,1.7025099999999997,0.0,0.0,0.0,2.6776400000000002,0.705815,2.04484,0.0,3.7963199999999997,11.0747,2.96469,1.56203
X781,2.89303,3.0637,1.1728100000000001,2.7437099999999996,31.7252,0.0,2.02535,6.71703,0.8550549999999999,2.20173,0.0,0.613961,1.9842,0.8280850000000001,1.24312,0.0,0.0
X782,0.664643,0.836576,0.0,0.871541,0.9743649999999999,0.0,0.6562020000000001,1.2649,0.0,0.5184340000000001,0.0,0.0,1.66363,0.0,0.968182,0.0,0.0
X783,13.642999999999999,23.1848,13.5058,90.4742,56.9138,61.3156,35.5115,68.3109,52.3642,71.2866,22.6756,26.9097,29.6,53.6416,20.9283,66.3782,34.7536
X784,0.0,0.0,0.0,1.15727,4.5543,1.98327,0.0,2.4264200000000002,0.799435,3.55902,1.6533200000000001,1.55188,0.789403,1.1019,1.1316899999999999,3.6024,0.0
X785,0.828592,0.39745199999999997,0.0,14.2938,7.2285699999999995,6.34488,2.93972,14.9077,10.0352,9.6494,2.5190900000000003,0.0,0.722312,5.99684,3.18526,6.21098,2.99641
X786,0.0,0.0,0.0,0.9749629999999999,0.0,1.3130000000000002,0.0,1.1928,0.0,1.54774,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X787,10.0111,21.3503,12.3879,56.678000000000004,40.39,49.9893,26.7043,29.2471,25.7007,51.6321,14.4428,26.4088,24.471999999999998,36.6933,11.6849,53.1633,24.4937
X788,0.0,0.0,0.0,3.89678,30.5753,0.0,0.0,4.86521,0.0,1.08158,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X789,0.0,0.0,0.0,3.8304,2.79383,0.0,0.0,2.62446,0.0,1.0777,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X790,0.0,0.0,0.0,0.0,1.0235100000000001,0.0,0.0,0.0,0.0,1.0593299999999999,0.0,0.0,0.0,2.22315,2.33366,1.77164,0.0
X791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05775,0.0,0.0,0.0,2.2198,0.0,1.7700900000000002,0.0
X792,224.46200000000002,159.094,134.328,226.58700000000002,134.207,107.598,166.63,202.963,246.734,195.305,173.708,186.778,150.863,220.979,234.576,195.287,179.303
X793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.907867,0.0,0.0
X794,0.0,0.0,0.0,0.0,4.42858,1.40785,0.0,2.50018,1.0344799999999998,3.58715,0.0,0.0,0.0,0.615583,1.07235,3.87856,0.881545
X795,0.908286,0.0,0.6503369999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X796,0.553741,1.92527,1.20231,12.3469,37.324,10.6202,4.33823,26.643,6.33221,32.0692,2.69347,2.78298,1.60598,6.31973,10.3607,10.4151,3.50094
X797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28583800000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X798,0.451536,0.0,0.0,11.7217,6.83074,5.40709,1.99098,12.9412,8.94007,7.990889999999999,2.42014,0.0,0.0,4.5775,2.5770299999999997,5.65885,2.9479900000000003
X799,0.0,0.0,0.0,0.0,0.5622199999999999,0.0,3.17685,0.0,7.632569999999999,1.1550200000000002,0.0,0.0,0.526529,0.885351,0.0,0.0,1.64065
X800,0.0,0.0,0.0,0.0,0.156328,0.0,1.0817700000000001,0.0,2.92559,0.6152,0.0,0.0,0.256857,0.380188,0.0,0.0,0.670395
X801,1.7872299999999999,1.35981,0.0,0.0,0.0,2.10437,0.0,3.53126,3.5606400000000002,0.706939,2.39236,0.5384770000000001,3.28609,0.5198020000000001,0.0,1.45579,0.8243010000000001
X802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.515352,0.0,0.412314,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X803,0.0,0.0,0.0,0.0,8.22947,0.0,0.0,0.763513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1114899999999999,0.0,0.590055,0.0,0.0,0.0,0.0,1.16414,0.345594
X805,0.0,0.0,0.0,11.4571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46276000000000006
X806,0.0,0.0,0.0,1.77014,0.0,0.0,0.0,0.787605,0.0,0.0,0.0,0.0,0.756972,2.8631900000000003,7.9534,0.0,1.22399
